date/time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-01-27T16:19:53.250Z,35.815,141.545,33,3.7,mb,,,,1.52,us,usp0008f22,2014-11-07T01:04:23.309Z,"64 km E of Hasaki, Japan",earthquake,,,,2,reviewed,us,us
1998-01-26T02:16:04.210Z,35.922,139.42,82.7,4.1,mb,,,,1.23,us,usp0008eza,2014-11-07T01:04:22.916Z,"4 km SE of Sakado, Japan",earthquake,,16.6,,1,reviewed,us,us
1998-01-23T21:32:37.670Z,34.084,135.058,10,3.9,mb,,,,0.94,us,usp0008evv,2014-11-07T01:04:22.499Z,"16 km WSW of Kainan, Japan",earthquake,,,,1,reviewed,us,us
1998-01-18T06:25:53.590Z,38.015,134.576,400,4.2,mb,,,,0.85,us,usp0008ejn,2014-11-07T01:04:21.040Z,"232 km WNW of Hakui, Japan",earthquake,,,,3,reviewed,us,us
1998-01-16T16:57:40.010Z,33.969,135.169,33,3.8,mb,,,,1.13,us,usp0008efd,2014-11-07T01:04:20.717Z,"9 km N of Gob?, Japan",earthquake,,,,1,reviewed,us,us
1998-01-16T09:29:42.950Z,36.739,139.892,128.4,3.7,mb,,,,0.77,us,usp0008ees,2014-11-07T01:04:20.639Z,"7 km SSW of Yaita, Japan",earthquake,,11.9,,2,reviewed,us,us
1998-01-16T01:57:54.200Z,35.047,140.34,43.3,4.6,mb,,,,1.15,us,usp0008ee4,2014-11-07T01:04:20.595Z,"near the east coast of Honshu, Japan",earthquake,,14.5,,10,reviewed,us,us
1998-01-15T00:37:27.230Z,39.11,143.287,33,3.9,mb,,,,1.22,us,usp0008ebx,2014-11-07T01:04:20.343Z,"121 km ESE of Yamada, Japan",earthquake,,,,1,reviewed,us,us
1998-01-14T02:56:41.430Z,35.074,141.223,33,4.2,mb,,,,1.27,us,usp0008e9x,2014-11-07T01:04:20.075Z,"78 km ESE of ?hara, Japan",earthquake,,,,1,reviewed,us,us
1998-01-14T02:44:00.530Z,35.121,141.398,33,4.3,mb,,,,1.21,us,usp0008e9w,2014-11-07T01:04:20.073Z,"85 km SE of Hasaki, Japan",earthquake,,,,2,reviewed,us,us
1998-01-13T17:17:07.630Z,35.518,140.165,62.1,5,mb,,,,1.1,us,usp0008e98,2014-11-07T01:04:19.941Z,"7 km E of Ichihara, Japan",earthquake,,,,38,reviewed,us,us
1998-01-13T14:43:25.290Z,39.008,139.663,33,4.7,mb,,,,1.34,us,usp0008e8z,2014-11-07T01:04:19.916Z,"19 km WNW of Sakata, Japan",earthquake,,,,2,reviewed,us,us
1998-01-13T11:15:35.660Z,35.591,138.408,260.9,3.3,mb,,,,0.94,us,usp0008e8f,2014-11-07T01:04:19.878Z,"10 km SW of Ry??, Japan",earthquake,,11.5,,1,reviewed,us,us
1998-01-13T04:28:20.880Z,33.924,141.897,33,3.6,mb,,,,1.01,us,usp0008e7q,2014-11-07T01:04:19.786Z,"198 km SE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
1998-01-09T12:08:34.150Z,38.053,140.457,10,4.4,mb,,,,1.03,us,usp0008dzt,2014-11-07T01:04:18.682Z,"15 km WNW of Shiroishi, Japan",earthquake,,,,4,reviewed,us,us
1998-01-08T14:46:35.380Z,37.848,137.582,28.6,4,mb,,,,0.96,us,usp0008dy8,2014-11-07T01:04:18.184Z,"79 km WSW of Ry?tsu-minato, Japan",earthquake,,7.4,,3,reviewed,us,us
1997-12-29T16:11:45.070Z,35.716,140.857,33,3.8,mb,,,,1.11,us,usp0008dcq,2014-11-07T01:04:11.618Z,"2 km SE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
1997-12-28T23:31:45.130Z,36.113,138.266,200,4.2,mb,,,,0.64,us,usp0008dbr,2014-11-07T01:04:11.546Z,"16 km ENE of Suwa, Japan",earthquake,,,,3,reviewed,us,us
1997-12-28T05:17:45.070Z,40.541,143.871,33,3.6,mb,,,,1,us,usp0008db4,2014-11-07T01:04:11.491Z,"192 km ENE of Miyako, Japan",earthquake,,,,1,reviewed,us,us
1997-12-28T05:13:25.280Z,40.695,143.715,33,4.7,mb,,,,1.13,us,usp0008db3,2014-11-07T01:04:11.486Z,"188 km E of Hachinohe, Japan",earthquake,,,,15,reviewed,us,us
1997-12-27T01:08:17.190Z,34.117,135.081,33,4,mb,,,,1.1,us,usp0008d93,2014-11-07T01:04:10.670Z,"12 km SSW of Minato, Japan",earthquake,,,,2,reviewed,us,us
1997-12-27T00:38:17.390Z,35.281,135.387,374.3,3.6,mb,,,,0.89,us,usp0008d91,2014-11-07T01:04:10.666Z,"12 km E of Ayabe, Japan",earthquake,,6.1,,3,reviewed,us,us
1997-12-26T17:29:24.820Z,40.624,143.605,62.3,4.1,mb,,,,1.29,us,usp0008d8k,2014-11-07T01:04:10.610Z,"178 km NE of Miyako, Japan",earthquake,,,,6,reviewed,us,us
1997-12-24T06:44:42.830Z,33.994,137.208,335.1,3,mb,,,,1.16,us,usp0008d43,2014-11-07T01:04:09.575Z,"63 km SSE of Toba, Japan",earthquake,,9.9,,1,reviewed,us,us
1997-12-23T11:08:02.280Z,40.837,139.531,33,3.5,mb,,,,0.91,us,usp0008d2s,2014-11-07T01:04:09.463Z,"71 km W of Shimokizukuri, Japan",earthquake,,,,1,reviewed,us,us
1997-12-23T06:18:16.430Z,36.09,140.907,48.3,4,mb,,,,1.11,us,usp0008d2f,2014-11-07T01:04:09.428Z,"27 km ENE of Kashima-shi, Japan",earthquake,,,,4,reviewed,us,us
1997-12-22T16:32:00.210Z,40.132,142.329,45.5,5.4,mwc,,,,0.78,us,usp0008d1m,2022-04-29T17:14:04.613Z,"63 km NNE of Miyako, Japan",earthquake,,,,,reviewed,us,hrv
1997-12-20T01:00:50.350Z,40.354,143.724,33,4.2,mb,,,,1.05,us,usp0008cyb,2014-11-07T01:04:08.849Z,"171 km ENE of Miyako, Japan",earthquake,,,,4,reviewed,us,us
1997-12-19T13:07:53.420Z,36.245,136.106,15.7,4.6,mb,,,,1.08,us,usp0008cxg,2014-11-07T01:04:08.781Z,"5 km NW of Mikuni, Japan",earthquake,,,,12,reviewed,us,us
1997-12-17T05:06:30.800Z,34.366,137.344,300.9,4.5,mb,,,,1.46,us,usp0008cs9,2014-11-07T01:04:08.255Z,"34 km SSE of Tahara, Japan",earthquake,,13.3,,1,reviewed,us,us
1997-12-16T11:34:41.400Z,40.514,139.658,192.7,4.1,mb,,,,0.93,us,usp0008cra,2014-11-07T01:04:08.082Z,"46 km NW of Noshiro, Japan",earthquake,,10.7,,6,reviewed,us,us
1997-12-13T20:34:21.190Z,34.775,137.18,33,4.4,mb,,,,1.1,us,usp0008ckq,2014-11-07T01:04:07.443Z,"8 km SW of Gamag?ri, Japan",earthquake,,,,3,reviewed,us,us
1997-12-13T06:45:24.770Z,39.56,142.16,33,4.7,mb,,,,0.82,us,usp0008cjr,2014-11-07T01:04:07.174Z,"20 km ENE of Yamada, Japan",earthquake,,,,33,reviewed,us,us
1997-12-13T00:07:41.310Z,36.022,137.052,281.4,3.9,mb,,,,0.74,us,usp0008cj1,2014-11-07T01:04:07.071Z,"21 km SW of Takayama, Japan",earthquake,,5.7,,3,reviewed,us,us
1997-12-09T19:21:19.380Z,36.506,141.153,40.4,4.1,mb,,,,1.39,us,usp0008cbr,2014-11-07T01:04:06.450Z,"45 km ESE of Takahagi, Japan",earthquake,,,,3,reviewed,us,us
1997-12-07T03:50:40.400Z,37.696,141.587,87.3,5.4,mwc,,,,0.88,us,usp0008c54,2016-11-10T00:09:04.921Z,"56 km ENE of Namie, Japan",earthquake,,,,,reviewed,us,hrv
1997-12-06T23:02:44.560Z,35.504,140.073,33,4.5,mb,,,,1.11,us,usp0008c4f,2014-11-07T01:04:05.526Z,"1 km SSW of Ichihara, Japan",earthquake,,,,4,reviewed,us,us
1997-12-06T06:40:44.250Z,35.385,140.001,33,4.7,mb,,,,1.29,us,usp0008c14,2014-11-07T01:04:05.043Z,"6 km E of Kisarazu, Japan",earthquake,,,,4,reviewed,us,us
1997-12-02T18:47:46.150Z,39.912,138.89,33,4.2,mb,,,,0.65,us,usp0008bng,2014-11-07T01:04:01.872Z,"92 km W of Tenn?, Japan",earthquake,,,,2,reviewed,us,us
1997-12-02T05:18:04.890Z,34.004,136.317,383.5,4.2,mb,,,,0.94,us,usp0008bmm,2014-11-07T01:04:01.443Z,"12 km ESE of Owase, Japan",earthquake,,6.2,,7,reviewed,us,us
1997-12-01T18:17:48.580Z,39.964,138.806,33,5.1,mb,,,,0.85,us,usp0008bm0,2014-11-07T01:04:00.957Z,"99 km W of Tenn?, Japan",earthquake,,,,39,reviewed,us,us
1997-11-29T00:39:53.160Z,36.003,139.633,79.5,4.5,mb,,,,0.98,us,usp0008bg5,2014-11-07T01:03:58.194Z,"2 km SW of Shiraoka, Japan",earthquake,,13.5,,7,reviewed,us,us
1997-11-24T16:25:48.630Z,39.855,138.834,33,3.9,mb,,,,0.99,us,usp0008b9a,2014-11-07T01:03:57.160Z,"97 km W of Tenn?, Japan",earthquake,,,,1,reviewed,us,us
1997-11-23T09:49:44.510Z,39.898,139.025,23.2,4.6,mb,,,,0.88,us,usp0008b74,2014-11-07T01:03:56.922Z,"80 km W of Tenn?, Japan",earthquake,,,,3,reviewed,us,us
1997-11-23T08:12:05.870Z,39.913,138.855,23.1,4.7,mb,,,,1.33,us,usp0008b6y,2014-11-07T01:03:56.903Z,"95 km W of Tenn?, Japan",earthquake,,,,2,reviewed,us,us
1997-11-23T07:21:39.870Z,39.876,138.86,41.2,4.5,mb,,,,0.97,us,usp0008b6u,2014-11-07T01:03:56.895Z,"94 km W of Tenn?, Japan",earthquake,,24.2,,1,reviewed,us,us
1997-11-23T03:51:00.440Z,39.959,138.829,23.4,5.6,mwc,,,,1.01,us,usp0008b6g,2022-04-29T17:08:59.148Z,"97 km W of Tenn?, Japan",earthquake,,,,,reviewed,us,hrv
1997-11-22T09:10:09.680Z,38.529,143.573,33,4.1,mb,,,,0.99,us,usp0008b4b,2014-11-07T01:03:56.617Z,"169 km ESE of Kamaishi, Japan",earthquake,,,,4,reviewed,us,us
1997-11-20T01:56:22.320Z,41,142.525,56.1,5.2,mwc,,,,0.98,us,usp0008b0e,2016-11-10T00:00:41.929Z,"101 km ENE of Misawa, Japan",earthquake,,,,,reviewed,us,hrv
1997-11-19T17:24:36.000Z,34.256,141.074,49.3,4.3,mb,,,,0.74,us,usp0008azj,2014-11-07T01:03:56.082Z,"120 km SE of Katsuura, Japan",earthquake,,13.3,,7,reviewed,us,us
1997-11-19T17:07:15.060Z,34.18,140.415,70.4,4.7,mb,,,,1.22,us,usp0008azg,2014-11-07T01:03:56.076Z,"102 km SSE of Tateyama, Japan",earthquake,,13.7,,23,reviewed,us,us
1997-11-18T12:49:58.880Z,40.922,142.009,100,4.7,mb,,,,1.29,us,usp0008aw4,2014-11-07T01:03:55.526Z,"58 km ENE of Misawa, Japan",earthquake,,,,1,reviewed,us,us
1997-11-15T04:42:35.410Z,36.863,141.358,75.4,4.9,mb,,,,0.81,us,usp0008apx,2014-11-07T01:03:54.335Z,"47 km ESE of Iwaki, Japan",earthquake,,8.1,,48,reviewed,us,us
1997-11-13T23:01:07.570Z,34.354,137.249,309.7,4.5,mb,,,,1.05,us,usp0008amg,2014-11-07T01:03:54.032Z,"34 km S of Tahara, Japan",earthquake,,6.1,,22,reviewed,us,us
1997-11-13T17:56:20.150Z,33.607,139.633,115.2,4.9,mb,,,,0.78,us,usp0008am4,2014-11-07T01:03:53.967Z,"134 km SSE of Shimoda, Japan",earthquake,,,,57,reviewed,us,us
1997-11-09T21:37:41.030Z,33.387,140.801,55.8,4.6,mb,,,,1.01,us,usp0008acp,2014-11-07T01:03:53.024Z,"196 km SSE of Tateyama, Japan",earthquake,,,,3,reviewed,us,us
1997-11-06T09:32:31.080Z,33.692,138.419,284.5,3,mb,,,,1.02,us,usp0008a6c,2014-11-07T01:03:52.301Z,"102 km S of ?yama, Japan",earthquake,,8.7,,1,reviewed,us,us
1997-11-05T13:49:12.470Z,39.933,142.216,33,4.8,mb,,,,1.15,us,usp0008a4j,2014-11-07T01:03:52.023Z,"39 km NE of Miyako, Japan",earthquake,,,,1,reviewed,us,us
1997-11-05T09:44:03.780Z,36.564,141.109,42.7,4.6,mb,,,,1.15,us,usp0008a43,2014-11-07T01:03:51.881Z,"38 km ESE of Takahagi, Japan",earthquake,,,,12,reviewed,us,us
1997-11-04T19:38:35.800Z,39.373,142.133,74.5,4.6,mb,,,,1.14,us,usp0008a35,2014-11-07T01:03:51.701Z,"18 km ESE of Yamada, Japan",earthquake,,,,6,reviewed,us,us
1997-11-04T01:31:06.720Z,35.117,138.953,21.1,4,mb,,,,1.04,us,usp0008a1y,2014-11-07T01:03:51.488Z,"3 km E of Mishima, Japan",earthquake,,,,2,reviewed,us,us
1997-11-02T21:00:51.520Z,35.867,141.491,33,4.2,mb,,,,0.63,us,usp00089zg,2014-11-07T01:03:50.572Z,"61 km ENE of Hasaki, Japan",earthquake,,,,2,reviewed,us,us
1997-11-02T09:18:45.540Z,33.698,135.729,425,4,mb,,,,0.46,us,usp00089xc,2014-11-07T01:03:50.205Z,"23 km W of Shing?, Japan",earthquake,,5.3,,8,reviewed,us,us
1997-11-01T22:13:02.060Z,36.029,139.95,39.9,4.6,mb,,,,1.18,us,usp00089wa,2014-11-07T01:03:49.797Z,"3 km WNW of Mitsukaid?, Japan",earthquake,,,,9,reviewed,us,us
1997-10-26T19:06:44.410Z,39.296,140.461,133.6,5.6,mwc,,,,0.79,us,usp00089na,2022-04-29T17:06:03.308Z,"8 km WSW of Yokote, Japan",earthquake,,5.9,,,reviewed,us,hrv
1997-10-23T19:59:19.940Z,33.611,141.494,79.5,4.3,mb,,,,1.36,us,usp00089h3,2014-11-07T01:03:45.214Z,"201 km SSE of Katsuura, Japan",earthquake,,22.5,,2,reviewed,us,us
1997-10-22T07:33:33.500Z,36.123,136.972,273.9,3.8,mb,,,,0.76,us,usp00089en,2014-11-07T01:03:44.887Z,"25 km W of Takayama, Japan",earthquake,,6.3,,2,reviewed,us,us
1997-10-21T10:55:23.660Z,34.959,138.115,33,4,mb,,,,1,us,usp00089dm,2014-11-07T01:03:44.692Z,"15 km N of Kanaya, Japan",earthquake,,,,4,reviewed,us,us
1997-10-20T14:12:14.610Z,36.286,141.026,44.2,4.9,mb,,,,0.9,us,usp00089cg,2014-11-07T01:03:44.574Z,"39 km E of ?arai, Japan",earthquake,,,,10,reviewed,us,us
1997-10-19T05:02:10.680Z,34.545,137.025,340.4,3.4,mb,,,,0.36,us,usp00089aa,2014-11-07T01:03:43.911Z,"18 km ENE of Toba, Japan",earthquake,,9.7,,1,reviewed,us,us
1997-10-16T13:46:17.660Z,34.09,141.74,33,3.8,mb,,,,0.77,us,usp0008966,2014-11-07T01:03:42.588Z,"175 km SE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
1997-10-13T23:05:18.800Z,33.555,137.289,349.3,4.1,mb,,,,1.06,us,usp0008901,2014-11-07T01:03:41.665Z,"110 km SSE of Toba, Japan",earthquake,,7.3,,3,reviewed,us,us
1997-10-11T09:45:31.480Z,38.859,142.05,51.6,5.4,mwc,,,,0.91,us,usp00088vf,2022-04-29T17:04:41.950Z,"37 km SE of ?funato, Japan",earthquake,,7.4,,,reviewed,us,hrv
1997-10-11T05:44:35.580Z,34.38,138.148,27.8,5.2,mwc,,,,0.73,us,usp00088vc,2022-04-29T17:04:36.659Z,"25 km SSW of ?yama, Japan",earthquake,,2.9,,,reviewed,us,hrv
1997-10-10T00:56:26.260Z,40.612,142.475,33,4.7,mb,,,,1.16,us,usp00088tg,2014-11-07T01:03:40.824Z,"83 km E of Hachinohe, Japan",earthquake,,,,9,reviewed,us,us
1997-10-10T00:11:37.390Z,34.199,141.767,33,4.2,mb,,,,0.86,us,usp00088tf,2014-11-07T01:03:40.821Z,"169 km SE of Katsuura, Japan",earthquake,,,,3,reviewed,us,us
1997-10-08T16:22:40.490Z,36.366,142.661,10,4.4,mb,,,,1.22,us,usp00088rm,2014-11-07T01:03:40.094Z,"176 km ESE of Iwaki, Japan",earthquake,,,,9,reviewed,us,us
1997-10-08T08:47:36.780Z,36.475,142.63,33,4.8,mb,,,,0.59,us,usp00088r1,2014-11-07T01:03:39.979Z,"168 km ESE of Iwaki, Japan",earthquake,,,,2,reviewed,us,us
1997-10-02T09:33:31.980Z,38.321,143.221,33,4.1,mb,,,,0.8,us,usp00088d3,2014-11-07T01:03:35.646Z,"155 km ESE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
1997-09-30T07:25:11.280Z,33.358,140.801,62,4.4,mb,,,,1.05,us,usp00088a5,2014-11-07T01:03:32.778Z,"199 km SSE of Tateyama, Japan",earthquake,,,,3,reviewed,us,us
1997-09-29T14:46:23.840Z,35.662,140.478,77.5,4.6,mb,,,,0.94,us,usp000888t,2014-11-07T01:03:32.590Z,"7 km WSW of Y?kaichiba, Japan",earthquake,,11.5,,11,reviewed,us,us
1997-09-28T12:09:35.160Z,34.26,136.174,384.3,4.2,mb,,,,0.79,us,usp000886p,2014-11-07T01:03:32.373Z,"21 km N of Owase, Japan",earthquake,,5.2,,19,reviewed,us,us
1997-09-26T14:43:44.590Z,38.489,142.244,33,4.2,mb,,,,1.28,us,usp0008829,2014-11-07T01:03:31.533Z,"79 km SE of ?funato, Japan",earthquake,,,,2,reviewed,us,us
1997-09-25T04:51:44.920Z,38.442,143.383,33,4.8,mb,,,,1.08,us,usp00087zh,2014-11-07T01:03:31.070Z,"160 km ESE of ?funato, Japan",earthquake,,,,16,reviewed,us,us
1997-09-23T22:02:35.030Z,35.464,139.073,33,3.4,mb,,,,0.9,us,usp00087xj,2014-11-07T01:03:30.891Z,"17 km NW of Hadano, Japan",earthquake,,,,1,reviewed,us,us
1997-09-23T02:30:52.340Z,39.923,141.988,85.7,4,mb,,,,0.71,us,usp00087w8,2014-11-07T01:03:30.720Z,"30 km N of Miyako, Japan",earthquake,,19.7,,1,reviewed,us,us
1997-09-21T15:24:10.280Z,38.437,143.404,33.9,4.3,mb,,,,1.31,us,usp00087u4,2014-11-07T01:03:30.384Z,"162 km SE of Kamaishi, Japan",earthquake,,,,4,reviewed,us,us
1997-09-20T20:26:15.730Z,34.352,140.968,40.5,4.8,mb,,,,0.89,us,usp00087sj,2014-11-07T01:03:30.229Z,"106 km SE of Katsuura, Japan",earthquake,,10.6,,40,reviewed,us,us
1997-09-17T09:08:31.290Z,33.92,137.352,327.4,3.3,mb,,,,0.57,us,usp00087mv,2014-11-07T01:03:29.489Z,"78 km SE of Toba, Japan",earthquake,,8,,1,reviewed,us,us
1997-09-15T01:14:56.470Z,34.233,141.449,33,4.7,mb,,,,0.86,us,usp00087j6,2014-11-07T01:03:28.992Z,"145 km SE of Katsuura, Japan",earthquake,,,,7,reviewed,us,us
1997-09-15T01:07:49.270Z,34.164,141.44,33,4.9,mb,,,,0.81,us,usp00087j5,2014-11-07T01:03:28.988Z,"150 km SE of Katsuura, Japan",earthquake,,,,16,reviewed,us,us
1997-09-11T16:39:05.060Z,34.375,137.99,292.2,4.1,mb,,,,0.76,us,usp00087dy,2014-11-07T01:03:28.482Z,"32 km SW of ?yama, Japan",earthquake,,4.7,,7,reviewed,us,us
1997-09-07T23:40:37.530Z,35.439,139.77,105.5,5.2,mwc,,,,0.84,us,usp0008796,2016-11-09T23:25:57.020Z,"10 km SSE of Kawasaki, Japan",earthquake,,3.9,,,reviewed,us,hrv
1997-09-06T15:37:04.430Z,34.119,141.501,33,4.3,mb,,,,1.37,us,usp0008779,2014-11-07T01:03:27.612Z,"157 km SE of Katsuura, Japan",earthquake,,,,5,reviewed,us,us
1997-09-05T16:21:00.120Z,40.164,143.319,33,3.8,mb,,,,0.95,us,usp000875z,2014-11-07T01:03:27.429Z,"131 km ENE of Miyako, Japan",earthquake,,,,1,reviewed,us,us
1997-09-05T04:04:01.130Z,37.375,134.371,26.4,4.6,mb,,,,1.51,us,usp000875g,2014-11-07T01:03:27.334Z,"204 km NW of Mikuni, Japan",earthquake,,,,9,reviewed,us,us
1997-09-04T23:00:23.760Z,34.344,141.557,33,4.3,mb,,,,1.18,us,usp0008751,2014-11-07T01:03:27.256Z,"144 km SE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
1997-09-03T20:15:42.830Z,35.225,133.218,10,5.3,mwc,,,,1.4,us,usp000873h,2022-04-29T16:59:25.209Z,"21 km S of Yasugich?, Japan",earthquake,,,,,reviewed,us,hrv
1997-09-03T20:12:33.110Z,35.26,133.291,10,4.1,mb,,,,1.08,us,usp000873g,2014-11-07T01:03:26.589Z,"18 km SSE of Yasugich?, Japan",earthquake,,,,2,reviewed,us,us
1997-09-02T14:53:08.170Z,34.342,141.363,33,4.4,mb,,,,1.29,us,usp000871s,2014-11-07T01:03:25.408Z,"131 km SE of Katsuura, Japan",earthquake,,,,7,reviewed,us,us
1997-09-02T12:40:37.370Z,33.764,137.381,346.3,4.3,mb,,,,0.97,us,usp000871n,2014-11-07T01:03:25.380Z,"94 km SSE of Toba, Japan",earthquake,,6.6,,1,reviewed,us,us
1997-08-30T03:36:11.950Z,40.178,143.669,27.4,5,mb,,,,0.92,us,usp00086vs,2014-11-07T01:03:21.447Z,"159 km ENE of Miyako, Japan",earthquake,,,,21,reviewed,us,us
1997-08-29T11:23:27.710Z,34.087,139.169,10,4.3,mb,,,,0.81,us,usp00086ug,2014-11-07T01:03:21.333Z,"68 km SSE of Shimoda, Japan",earthquake,,,,3,reviewed,us,us
1997-08-28T20:00:47.260Z,33.738,137.124,366,3.9,mb,,,,1.05,us,usp00086tm,2014-11-07T01:03:21.187Z,"86 km SSE of Toba, Japan",earthquake,,7.1,,5,reviewed,us,us
1997-08-28T19:54:13.810Z,38.979,142.285,56.9,4.1,mb,,,,0.41,us,usp00086tk,2014-11-07T01:03:21.185Z,"near the east coast of Honshu, Japan",earthquake,,9.6,,2,reviewed,us,us
1997-08-28T03:21:17.010Z,36.864,143.177,79.6,4,mb,,,,1.12,us,usp00086t4,2014-11-07T01:03:21.124Z,"205 km ESE of Namie, Japan",earthquake,,,,3,reviewed,us,us
1997-08-27T23:39:16.040Z,37.177,135.251,371,3.8,mb,,,,0.7,us,usp00086t2,2014-11-07T01:03:21.120Z,"133 km NW of Mikuni, Japan",earthquake,,5.9,,2,reviewed,us,us
1997-08-27T02:33:47.410Z,40.176,143.877,33,4.2,mb,,,,1.29,us,usp00086rw,2014-11-07T01:03:20.975Z,"175 km ENE of Miyako, Japan",earthquake,,,,1,reviewed,us,us
1997-08-22T22:37:12.600Z,35.373,137.211,300,3.8,mb,,,,1.32,us,usp00086kq,2014-11-07T01:03:19.964Z,"3 km NE of Toki, Japan",earthquake,,,,1,reviewed,us,us
1997-08-22T08:11:23.830Z,36.132,139.911,80.5,4.5,mb,,,,0.93,us,usp00086jy,2014-11-07T01:03:19.902Z,"5 km WNW of Ishige, Japan",earthquake,,5.2,,11,reviewed,us,us
1997-08-17T11:39:13.500Z,36.402,138.122,206,4,mb,,,,1.19,us,usp00086c0,2014-11-07T01:03:19.214Z,"14 km W of Ueda, Japan",earthquake,,5.4,,1,reviewed,us,us
1997-08-15T16:08:20.230Z,38.426,142.163,40.4,4.5,mb,,,,1.07,us,usp000868t,2014-11-07T01:03:18.883Z,"75 km E of Ishinomaki, Japan",earthquake,,,,8,reviewed,us,us
1997-08-10T11:31:43.850Z,35.212,135.359,370.5,3.9,mb,,,,1.22,us,usp0008616,2014-11-07T01:03:17.770Z,"13 km SE of Ayabe, Japan",earthquake,,7,,1,reviewed,us,us
1997-08-08T20:34:47.170Z,35.704,139.364,67.8,5.1,mwc,,,,1.03,us,usp00085yu,2016-11-09T23:11:34.623Z,"4 km NW of Hino, Japan",earthquake,,,,,reviewed,us,hrv
1997-08-08T17:10:49.840Z,40.354,142.404,57.2,4.4,mb,,,,0.74,us,usp00085yj,2014-11-07T01:03:16.991Z,"78 km ESE of Hachinohe, Japan",earthquake,,,,6,reviewed,us,us
1997-07-27T16:42:13.410Z,33.923,141.45,40.4,4.4,mb,,,,1.03,us,usp00085ej,2014-11-07T01:03:11.447Z,"171 km SE of Katsuura, Japan",earthquake,,12.7,,10,reviewed,us,us
1997-07-26T22:50:02.620Z,39.529,143.618,33,3.9,mb,,,,1.34,us,usp00085dc,2014-11-07T01:03:11.225Z,"143 km E of Yamada, Japan",earthquake,,,,1,reviewed,us,us
1997-07-22T14:16:01.220Z,33.818,139.394,33,3.9,mb,,,,1.13,us,usp000856c,2014-11-07T01:03:09.988Z,"103 km SSE of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
1997-07-19T17:01:22.960Z,33.438,141.641,33,4.9,mb,,,,0.99,us,usp000851z,2014-11-07T01:03:09.412Z,"225 km SSE of Katsuura, Japan",earthquake,,,,18,reviewed,us,us
1997-07-18T04:36:08.910Z,37.657,142.465,38.1,4.2,mb,,,,1.23,us,usp0008507,2014-11-07T01:03:09.114Z,"130 km E of Namie, Japan",earthquake,,,,3,reviewed,us,us
1997-07-16T19:25:03.210Z,39.83,143.829,10,4.3,mb,,,,0.84,us,usp00084y8,2014-11-07T01:03:08.911Z,"163 km E of Miyako, Japan",earthquake,,,,4,reviewed,us,us
1997-07-15T21:32:41.600Z,33.607,141.702,33,4.3,mb,,,,0.94,us,usp00084x4,2014-11-07T01:03:08.780Z,"213 km SE of Katsuura, Japan",earthquake,,,,2,reviewed,us,us
1997-07-09T09:36:07.010Z,35.434,139.989,64,5.1,mwc,,,,0.83,us,usp00084kc,2016-11-09T22:57:04.663Z,"7 km NE of Kisarazu, Japan",earthquake,,,,,reviewed,us,hrv
1997-07-08T14:40:38.540Z,34.35,141.087,53.3,4.2,mb,,,,1.15,us,usp00084jc,2014-11-07T01:03:06.786Z,"113 km SE of Katsuura, Japan",earthquake,,,,2,reviewed,us,us
1997-07-06T20:13:25.190Z,33.451,141.662,33,5.1,mb,,,,1,us,usp00084fn,2014-11-07T01:03:06.092Z,"225 km SSE of Katsuura, Japan",earthquake,,,,30,reviewed,us,us
1997-07-05T22:09:24.240Z,38.035,139.329,33,4.3,mb,,,,0.76,us,usp00084ed,2014-11-07T01:03:05.725Z,"9 km N of Shibata, Japan",earthquake,,,,2,reviewed,us,us
1997-07-05T21:07:36.030Z,37.041,135.311,385,3.9,mb,,,,0.81,us,usp00084ec,2014-11-07T01:03:05.720Z,"118 km NW of Mikuni, Japan",earthquake,,4.8,,2,reviewed,us,us
1997-07-04T05:55:11.700Z,34.027,136.809,366.1,3.5,mb,,,,0.93,us,usp00084b3,2014-11-07T01:03:05.022Z,"50 km S of Toba, Japan",earthquake,,6.4,,2,reviewed,us,us
1997-07-02T18:27:54.370Z,40.176,142.674,33,4.5,mb,,,,1.24,us,usp000848z,2014-11-07T01:03:04.607Z,"85 km NE of Miyako, Japan",earthquake,,,,7,reviewed,us,us
1997-06-30T02:57:29.500Z,35.5,140.371,54.6,4.3,mb,,,,1.26,us,usp0008452,2014-11-07T01:03:01.168Z,"5 km ESE of ?ami, Japan",earthquake,,,,2,reviewed,us,us
1997-06-25T09:50:12.490Z,34.395,131.603,10,5.9,mwc,,,,1,us,usp00083yd,2022-04-29T16:56:31.164Z,"17 km E of Hagi, Japan",earthquake,,,,,reviewed,us,hrv
1997-06-24T04:36:39.780Z,33.398,142.438,40.7,4,mb,,,,1.3,us,usp00083w7,2014-11-07T01:02:59.503Z,"275 km SE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
