date/time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1986-07-03T23:28:54.680Z,35.841,139.381,152.1,4.7,mb,,,,1.1,us,usp0002vpm,2014-11-07T00:38:39.225Z,"near the south coast of Honshu, Japan",earthquake,,2.1,,26,reviewed,us,us
1986-07-01T13:54:11.410Z,36.988,140.014,41,4.3,mb,,,,0.8,us,usp0002vmt,2014-11-07T00:38:38.400Z,"3 km NW of Kuroiso, Japan",earthquake,,7.2,,3,reviewed,us,us
1986-06-27T23:08:42.490Z,34.729,140.664,62.1,4.7,mb,,,,0.6,us,usp0002vfx,2014-11-07T00:38:35.354Z,"56 km SE of Katsuura, Japan",earthquake,,8.4,,4,reviewed,us,us
1986-06-27T11:18:51.750Z,39.053,140.869,28.3,5.2,mb,,,,1,us,usp0002vfa,2014-11-07T00:38:35.243Z,"24 km WSW of Mizusawa, Japan",earthquake,,2.5,,49,reviewed,us,us
1986-06-26T04:10:11.500Z,37.098,141.488,53.9,4.1,mb,,,,1,us,usp0002vdw,2014-11-07T00:38:35.064Z,"54 km E of Iwaki, Japan",earthquake,,15.9,,1,reviewed,us,us
1986-06-24T18:45:31.330Z,34.807,140.64,65.4,5.4,mb,,,,0.8,us,usp0002vck,2022-04-27T22:15:26.181Z,"47 km SE of Katsuura, Japan",earthquake,,2.6,,67,reviewed,us,us
1986-06-24T02:53:11.250Z,34.794,140.595,62.6,6.6,mw,,,,1,us,usp0002vbq,2022-04-27T22:15:06.120Z,"46 km SSE of Katsuura, Japan",earthquake,,2.6,,,reviewed,us,hrv
1986-06-23T20:55:58.670Z,36.882,141.751,46,4.8,mb,,,,1,us,usp0002vbh,2014-11-07T00:38:34.363Z,"79 km ESE of Iwaki, Japan",earthquake,,7.8,,14,reviewed,us,us
1986-06-18T20:39:17.770Z,33.434,141.089,58.2,4.9,mb,,,,0.4,us,usp0002v62,2014-11-07T00:38:33.557Z,"202 km SSE of Katsuura, Japan",earthquake,,11.8,,8,reviewed,us,us
1986-06-16T13:58:40.080Z,35.416,141.17,33,4.5,mb,,,,1.2,us,usp0002v3s,2014-11-07T00:38:33.136Z,"46 km SE of Hasaki, Japan",earthquake,,,,5,reviewed,us,us
1986-06-15T17:14:29.950Z,36.522,137.096,273.2,4.5,mb,,,,0.7,us,usp0002v2w,2014-11-07T00:38:32.946Z,"5 km SW of Yatsuomachi-higashikumisaka, Japan",earthquake,,4.2,,11,reviewed,us,us
1986-06-08T11:18:03.600Z,36.489,142.7,22.9,4.4,mb,,,,0.8,us,usp0002uwa,2014-11-07T00:38:32.038Z,"173 km ESE of Iwaki, Japan",earthquake,,6.3,,4,reviewed,us,us
1986-06-08T04:25:04.560Z,36.483,142.793,20.4,5.2,mw,,,,1.1,us,usp0002uw2,2016-11-09T22:42:34.162Z,"181 km ESE of Iwaki, Japan",earthquake,,3.1,,,reviewed,us,hrv
1986-06-03T10:11:45.320Z,35.797,135.2,26.5,4.4,mb,,,,1.4,us,usp0002ur3,2014-11-07T00:38:30.465Z,"29 km N of Miyazu, Japan",earthquake,,4.9,,3,reviewed,us,us
1986-06-03T05:13:03.130Z,35.68,140.253,77,4.2,mb,,,,0.6,us,usp0002uqu,2014-11-07T00:38:30.349Z,"4 km SSW of Shisui, Japan",earthquake,,6.1,,2,reviewed,us,us
1986-05-29T18:42:07.300Z,34.649,137.149,311.1,4.7,mb,,,,0.9,us,usp0002ujp,2014-11-07T00:38:26.565Z,"10 km W of Tahara, Japan",earthquake,,6.1,,10,reviewed,us,us
1986-05-28T22:20:06.790Z,41.135,143.278,33,4.1,mb,,,,1,us,usp0002uhv,2014-11-07T00:38:26.496Z,"153 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,1,reviewed,us,us
1986-05-26T03:11:31.890Z,40.113,141.13,10,4.8,mb,,,,1,us,usp0002ueh,2014-11-07T00:38:26.014Z,"18 km SW of Ichinohe, Japan",earthquake,,,,15,reviewed,us,us
1986-05-26T02:59:35.610Z,40.129,141.116,21,5,mb,,,,1,us,usp0002ueg,2014-11-07T00:38:26.006Z,"17 km SW of Ichinohe, Japan",earthquake,,3.6,,28,reviewed,us,us
1986-05-15T06:41:13.000Z,36.302,141.558,33,4.9,mb,,,,1.5,us,usp0002u0z,2014-11-07T00:38:23.819Z,"87 km E of ?arai, Japan",earthquake,,,,2,reviewed,us,us
1986-05-14T21:21:45.000Z,36.985,141.844,33,5.2,mb,,,,0.8,us,usp0002u0g,2014-11-07T00:38:23.742Z,"85 km E of Iwaki, Japan",earthquake,,,,2,reviewed,us,us
1986-05-14T17:11:48.810Z,37.562,140.548,100.3,4.8,mb,,,,1.1,us,usp0002u0c,2014-11-07T00:38:23.729Z,"10 km ESE of Nihommatsu, Japan",earthquake,,3.3,,10,reviewed,us,us
1986-05-11T08:47:28.610Z,36.112,140.196,86.9,4.2,mb,,,,0.9,us,usp0002tw3,2014-11-07T00:38:22.983Z,"7 km NNE of Naka, Japan",earthquake,,4.4,,3,reviewed,us,us
1986-05-07T19:51:40.050Z,34.387,137.554,329.6,4.1,mb,,,,0.3,us,usp0002tmg,2014-11-07T00:38:20.940Z,"38 km SSW of Hamamatsu, Japan",earthquake,,8.7,,5,reviewed,us,us
1986-05-06T14:33:06.460Z,39.901,140.89,104.4,4.5,mb,,,,1.1,us,usp0002tjz,2014-11-07T00:38:20.763Z,"24 km NNW of Shizukuishi, Japan",earthquake,,7.6,,3,reviewed,us,us
1986-05-05T13:27:24.950Z,36.931,141.456,77.3,4.8,mb,,,,1.2,us,usp0002tjc,2014-11-07T00:38:20.645Z,"52 km ESE of Iwaki, Japan",earthquake,,,,14,reviewed,us,us
1986-05-02T11:02:11.720Z,33.682,134.197,48.8,3.9,mb,,,,0.9,us,usp0002teg,2014-11-07T00:38:19.532Z,"34 km NE of Aki, Japan",earthquake,,10.7,,1,reviewed,us,us
1986-05-02T00:43:11.630Z,36.337,141.211,41.8,4.8,mb,,,,1.2,us,usp0002tdw,2014-11-07T00:38:19.044Z,"56 km E of ?arai, Japan",earthquake,,,,18,reviewed,us,us
1986-05-02T00:37:45.250Z,36.342,141.141,43.8,4.7,mb,,,,0.9,us,usp0002tdv,2014-11-07T00:38:19.019Z,"50 km E of ?arai, Japan",earthquake,,,,12,reviewed,us,us
1986-04-30T04:24:48.830Z,35.372,131.519,33.4,5.1,mb,,,,0.8,us,usp0002tc5,2014-11-07T00:38:16.237Z,"74 km NW of Hamada, Japan",earthquake,,4.8,,53,reviewed,us,us
1986-04-28T13:32:24.970Z,40.754,139.185,33,4.7,mb,,,,0.6,us,usp0002ta1,2014-11-07T00:38:16.034Z,"93 km NW of Noshiro, Japan",earthquake,,,,7,reviewed,us,us
1986-04-16T06:53:49.690Z,41.2,140.246,170.1,4.9,mb,,,,0.6,us,usp0002syf,2014-11-07T00:38:13.702Z,"44 km NNW of Shimokizukuri, Japan",earthquake,,5.1,,6,reviewed,us,us
1986-04-14T12:47:54.290Z,36.131,139.869,64.7,4.2,mb,,,,0.9,us,usp0002swz,2014-11-07T00:38:13.359Z,"7 km ENE of Sakai, Japan",earthquake,,3.7,,3,reviewed,us,us
1986-04-11T11:41:55.620Z,34.493,141.669,33,4,mb,,,,1.4,us,usp0002suj,2014-11-07T00:38:12.625Z,"143 km ESE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
1986-04-10T07:52:49.050Z,37.783,140.668,104,4.5,mb,,,,0.7,us,usp0002stg,2014-11-07T00:38:12.466Z,"9 km SE of Yanagawamachi-saiwaich?, Japan",earthquake,,4.9,,1,reviewed,us,us
1986-04-08T21:57:36.330Z,40.931,141.135,26.6,4.6,mb,,,,1.3,us,usp0002ss6,2014-11-07T00:38:12.182Z,"34 km NW of Misawa, Japan",earthquake,,6.3,,7,reviewed,us,us
1986-04-07T19:03:53.290Z,35.994,141.871,33,3.9,mb,,,,0.4,us,usp0002sr4,2014-11-07T00:38:11.830Z,"98 km ENE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
1986-04-05T00:29:45.120Z,36.563,140.636,60,3.9,mb,,,,0.8,us,usp0002sp2,2014-11-07T00:38:11.395Z,"4 km SSW of Hitachi, Japan",earthquake,,11.3,,1,reviewed,us,us
1986-04-03T04:25:32.310Z,37.436,143,33,4.2,mb,,,,0.7,us,usp0002skv,2014-11-07T00:38:10.811Z,"177 km E of Namie, Japan",earthquake,,,,2,reviewed,us,us
1986-04-03T02:56:28.940Z,37.432,142.375,33,4.1,mb,,,,1.2,us,usp0002skp,2014-11-07T00:38:10.728Z,"121 km E of Namie, Japan",earthquake,,,,1,reviewed,us,us
1986-03-31T16:30:44.140Z,35.299,136.94,312.6,3.8,mb,,,,0.6,us,usp0002sgu,2014-11-07T00:38:06.731Z,"2 km NE of Komaki, Japan",earthquake,,5.6,,3,reviewed,us,us
1986-03-29T02:58:46.170Z,37.778,142.524,33,4.6,mb,,,,1,us,usp0002sd3,2014-11-07T00:38:06.269Z,"128 km SE of Ishinomaki, Japan",earthquake,,,,8,reviewed,us,us
1986-03-28T14:56:26.510Z,35.803,138.68,178.1,4.4,mb,,,,1.1,us,usp0002scb,2014-11-07T00:38:06.159Z,"12 km NNW of Enzan, Japan",earthquake,,5.2,,7,reviewed,us,us
1986-03-26T13:42:34.320Z,37.401,143.036,33,4.8,mb,,,,0.7,us,usp0002sa8,2014-11-07T00:38:05.902Z,"180 km E of Namie, Japan",earthquake,,,,7,reviewed,us,us
1986-03-25T04:00:43.360Z,37.262,139.423,144,5.3,mb,,,,0.8,us,usp0002s8g,2022-04-27T22:23:21.035Z,"44 km ESE of Tochio-honch?, Japan",earthquake,,5.7,,71,reviewed,us,us
1986-03-12T07:33:19.270Z,37.118,140.038,23.5,4.2,mb,,,,0.9,us,usp0002rsm,2014-11-07T00:38:02.928Z,"16 km N of Kuroiso, Japan",earthquake,,4.6,,1,reviewed,us,us
1986-03-09T14:16:57.880Z,34.298,141.55,33,4.3,mb,,,,0.8,us,usp0002rpr,2014-11-07T00:38:02.294Z,"147 km SE of Katsuura, Japan",earthquake,,,,4,reviewed,us,us
1986-03-06T18:25:35.880Z,36.011,137.428,37.5,4.6,mb,,,,1.2,us,usp0002rkn,2014-11-07T00:38:01.554Z,"21 km SE of Takayama, Japan",earthquake,,4.6,,10,reviewed,us,us
1986-03-02T07:09:27.450Z,38.471,142.296,39.3,5.8,mw,,,,1,us,usp0002rer,2022-04-27T22:20:55.783Z,"83 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,hrv
1986-03-01T20:34:00.440Z,40.541,140.209,31.2,4.7,mb,,,,1.3,us,usp0002re4,2014-11-07T00:37:59.211Z,"23 km WSW of Hirosaki, Japan",earthquake,,7.2,,10,reviewed,us,us
1986-03-01T20:19:59.530Z,40.438,140.373,21.8,4.5,mb,,,,1,us,usp0002re3,2014-11-07T00:37:59.201Z,"19 km SSW of Hirosaki, Japan",earthquake,,10.6,,1,reviewed,us,us
1986-02-24T02:18:21.610Z,37.066,141.639,53.4,4.7,mb,,,,0.9,us,usp0002r8s,2014-11-07T00:37:56.601Z,"67 km E of Iwaki, Japan",earthquake,,7.2,,6,reviewed,us,us
1986-02-18T04:40:41.410Z,33.489,139.71,196.9,4,mb,,,,0.3,us,usp0002r38,2014-11-07T00:37:55.518Z,"149 km SSE of Shimoda, Japan",earthquake,,21.2,,3,reviewed,us,us
1986-02-14T01:25:46.170Z,36.401,141.133,51.9,4.8,mb,,,,0.9,us,usp0002qzf,2014-11-07T00:37:55.078Z,"48 km ESE of Hitachi, Japan",earthquake,,5,,13,reviewed,us,us
1986-02-13T19:24:45.950Z,39.456,143.55,40.5,4.8,mb,,,,0.8,us,usp0002qz5,2014-11-07T00:37:55.043Z,"137 km E of Yamada, Japan",earthquake,,9.3,,8,reviewed,us,us
1986-02-12T03:47:11.800Z,36.463,140.904,55.3,4.6,mb,,,,1.2,us,usp0002qxn,2014-11-07T00:37:54.765Z,"27 km SE of Hitachi, Japan",earthquake,,8.2,,2,reviewed,us,us
1986-02-12T02:59:30.420Z,36.384,141.128,30,6.2,mw,,,,1.1,us,usp0002qxj,2022-04-27T22:23:56.500Z,"49 km ESE of Hitachi, Japan",earthquake,,,,,reviewed,us,hrv
1986-02-10T21:46:52.160Z,39.416,143.639,33,4.2,mb,,,,1,us,usp0002qwn,2014-11-07T00:37:54.565Z,"145 km E of Yamada, Japan",earthquake,,,,1,reviewed,us,us
1986-02-10T20:36:22.140Z,39.446,143.462,30.7,5,mb,,,,1,us,usp0002qwk,2014-11-07T00:37:54.541Z,"130 km E of Yamada, Japan",earthquake,,4.1,,30,reviewed,us,us
1986-02-10T20:16:52.230Z,39.352,143.687,33,4.4,mb,,,,0.9,us,usp0002qwj,2014-11-07T00:37:54.537Z,"150 km E of Yamada, Japan",earthquake,,,,7,reviewed,us,us
1986-02-10T20:04:54.820Z,39.359,143.579,33,4.2,mb,,,,1.4,us,usp0002qwh,2014-11-07T00:37:54.535Z,"140 km E of Yamada, Japan",earthquake,,,,3,reviewed,us,us
1986-02-10T19:02:48.580Z,39.337,143.661,33,4.4,mb,,,,0.9,us,usp0002qwg,2014-11-07T00:37:54.531Z,"148 km E of Yamada, Japan",earthquake,,,,7,reviewed,us,us
1986-02-10T18:33:47.220Z,39.537,143.274,36,5.9,mw,,,,1.3,us,usp0002qwf,2022-04-27T22:23:55.401Z,"114 km E of Yamada, Japan",earthquake,,4.3,,,reviewed,us,hrv
1986-02-09T06:03:35.380Z,36.08,143.075,33,4.4,mb,,,,0.9,us,usp0002quu,2014-11-07T00:37:54.127Z,"205 km E of Hasaki, Japan",earthquake,,,,2,reviewed,us,us
1986-02-08T00:06:46.230Z,40.52,141.486,101.4,4.1,mb,,,,1.1,us,usp0002qtw,2014-11-07T00:37:53.895Z,"2 km NNW of Hachinohe, Japan",earthquake,,7.1,,2,reviewed,us,us
1986-01-31T15:05:47.000Z,34.928,137.933,48.7,4,mb,,,,0.6,us,usp0002qkv,2014-11-07T00:37:49.589Z,"10 km N of Mori, Japan",earthquake,,8.7,,1,reviewed,us,us
1986-01-29T08:28:43.680Z,35.621,140.216,80.3,4.4,mb,,,,0.5,us,usp0002qhv,2014-11-07T00:37:49.192Z,"5 km SE of Yotsukaid?, Japan",earthquake,,5.2,,2,reviewed,us,us
1986-01-29T00:03:49.840Z,34.026,135.134,10,3.8,mb,,,,0.3,us,usp0002qhp,2014-11-07T00:37:49.177Z,"15 km SSW of Kainan, Japan",earthquake,,,,1,reviewed,us,us
1986-01-28T20:14:47.580Z,34.597,139.262,12.9,4.3,mb,,,,1,us,usp0002qhk,2014-11-07T00:37:49.161Z,"30 km ESE of Shimoda, Japan",earthquake,,4.8,,1,reviewed,us,us
1986-01-28T18:22:48.190Z,33.762,137.463,17.7,4.8,mb,,,,0.9,us,usp0002qhf,2014-11-07T00:37:49.138Z,"98 km SE of Toba, Japan",earthquake,,5.2,,8,reviewed,us,us
1986-01-12T04:53:06.510Z,33.845,135.307,63.6,4.7,mb,,,,0.8,us,usp0002pzn,2014-11-07T00:37:47.019Z,"13 km ESE of Gob?, Japan",earthquake,,5,,1,reviewed,us,us
1986-01-10T17:52:06.730Z,36.706,141.252,54.3,4.2,mb,,,,1.2,us,usp0002py2,2014-11-07T00:37:46.413Z,"45 km ESE of Kitaibaraki, Japan",earthquake,,10.1,,1,reviewed,us,us
1986-01-04T17:08:56.930Z,35.874,140.969,53.2,4.6,mb,,,,1,us,usp0002prs,2014-11-07T00:37:44.809Z,"19 km NE of Hasaki, Japan",earthquake,,6.2,,6,reviewed,us,us
1986-01-04T06:48:07.360Z,35.33,140.334,26.8,4.2,mb,,,,1.5,us,usp0002pra,2014-11-07T00:37:44.613Z,"10 km NNW of ?hara, Japan",earthquake,,8.7,,1,reviewed,us,us
1986-01-02T16:39:21.190Z,38.78,142,98.5,4.2,mb,,,,0.5,us,usp0002ppv,2014-11-07T00:37:44.052Z,"40 km SE of ?funato, Japan",earthquake,,10.7,,1,reviewed,us,us
1985-12-28T23:11:01.420Z,33.723,137.326,354.3,4.2,mb,,,,0.7,us,usp0002phs,2014-11-07T00:37:41.235Z,"95 km SSE of Toba, Japan",earthquake,,5.3,,2,reviewed,us,us
1985-12-25T20:30:11.460Z,35.492,141.592,33,4.4,mb,,,,1,us,usp0002pdt,2014-11-07T00:37:40.164Z,"73 km ESE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
1985-12-19T15:27:01.500Z,33.505,139.154,33,4.5,mb,,,,1,us,usp0002p35,2014-11-07T00:37:38.705Z,"131 km S of Shimoda, Japan",earthquake,,,,1,reviewed,us,us
1985-12-15T22:02:10.200Z,39.508,142.082,83.1,4.3,mb,,,,1,us,usp0002nwz,2014-11-07T00:37:37.784Z,"12 km ENE of Yamada, Japan",earthquake,,5.6,,5,reviewed,us,us
1985-12-15T21:27:26.560Z,37.16,140.079,34.8,4.7,mb,,,,1.3,us,usp0002nwy,2014-11-07T00:37:37.781Z,"21 km N of Kuroiso, Japan",earthquake,,9.1,,5,reviewed,us,us
1985-12-09T22:56:21.780Z,33.73,137.043,347.3,4.3,mb,,,,0.8,us,usp0002nqs,2014-11-07T00:37:36.985Z,"85 km SSE of Toba, Japan",earthquake,,3.5,,13,reviewed,us,us
1985-12-05T21:26:11.680Z,36.159,140.079,88.8,4.1,mb,,,,1,us,usp0002nk6,2014-11-07T00:37:36.002Z,"4 km SSW of Tsukuba, Japan",earthquake,,7.5,,1,reviewed,us,us
1985-12-02T07:14:36.960Z,41.158,139.806,21.9,5.5,mw,,,,1,us,usp0002nft,2022-04-27T22:28:22.914Z,"61 km NW of Shimokizukuri, Japan",earthquake,,,,,reviewed,us,hrv
1985-11-30T15:21:53.800Z,34.647,136.759,333.4,4.8,mb,,,,0.8,us,usp0002ndk,2014-11-07T00:37:31.762Z,"17 km WSW of Toyohama, Japan",earthquake,,2.4,,29,reviewed,us,us
1985-11-28T22:24:27.010Z,33.573,141.424,49.2,4.9,mb,,,,1.1,us,usp0002nbm,2014-11-07T00:37:31.375Z,"202 km SSE of Katsuura, Japan",earthquake,,9.5,,6,reviewed,us,us
1985-11-28T19:39:37.000Z,37.764,142.059,57.6,4.4,mb,,,,0.8,us,usp0002nbe,2014-11-07T00:37:31.361Z,"98 km SE of Ishinomaki, Japan",earthquake,,13.1,,3,reviewed,us,us
1985-11-28T17:42:26.150Z,33.529,141.391,33,4.9,ms,,,,0.7,us,usp0002nb9,2014-11-07T00:37:31.341Z,"204 km SSE of Katsuura, Japan",earthquake,,,,1,reviewed,us,us
1985-11-27T00:01:59.130Z,35.638,135.731,25.5,4.8,mb,,,,0.9,us,usp0002n8u,2014-11-07T00:37:30.818Z,"western Honshu, Japan",earthquake,,2.2,,8,reviewed,us,us
1985-11-25T02:36:33.590Z,37.032,137.108,273.2,4.2,mb,,,,0.6,us,usp0002n6n,2014-11-07T00:37:30.536Z,"12 km E of Nanao, Japan",earthquake,,10.6,,5,reviewed,us,us
1985-11-24T08:17:46.170Z,35.731,140.901,63.6,3.9,mb,,,,0.6,us,usp0002n5d,2014-11-07T00:37:30.363Z,"6 km E of Hasaki, Japan",earthquake,,7.6,,1,reviewed,us,us
1985-11-24T06:40:34.740Z,34.283,141.605,39.4,4.8,mb,,,,1,us,usp0002n59,2014-11-07T00:37:30.345Z,"152 km SE of Katsuura, Japan",earthquake,,11.7,,9,reviewed,us,us
1985-11-24T06:26:46.740Z,34.397,141.599,36.7,5,mb,,,,1.1,us,usp0002n57,2014-11-07T00:37:30.337Z,"143 km SE of Katsuura, Japan",earthquake,,9.9,,9,reviewed,us,us
1985-11-22T04:17:00.470Z,36.045,139.886,60.5,4.8,mb,,,,1.1,us,usp0002n1y,2014-11-07T00:37:29.937Z,"1 km WSW of Iwai, Japan",earthquake,,3.4,,15,reviewed,us,us
1985-11-21T09:06:03.440Z,35.645,140.959,57.9,4.5,mb,,,,1,us,usp0002n0d,2014-11-07T00:37:29.656Z,"15 km SE of Hasaki, Japan",earthquake,,5.7,,4,reviewed,us,us
1985-11-18T16:08:56.690Z,36.676,140.929,63.5,4.3,mb,,,,1.2,us,usp0002mxc,2014-11-07T00:37:29.296Z,"19 km ESE of Takahagi, Japan",earthquake,,7.9,,1,reviewed,us,us
1985-11-16T11:30:45.010Z,36.979,136.413,312.8,4.9,mb,,,,1,us,usp0002muk,2014-11-07T00:37:28.947Z,"35 km WNW of Hakui, Japan",earthquake,,2.8,,26,reviewed,us,us
1985-11-16T02:46:24.490Z,33.978,137.738,400.2,4,mb,,,,0.3,us,usp0002mu7,2014-11-07T00:37:28.830Z,"80 km S of Hamamatsu, Japan",earthquake,,47.2,,1,reviewed,us,us
1985-11-05T23:48:22.600Z,40.132,142.708,33,4.7,mb,,,,1.2,us,usp0002mgb,2014-11-07T00:37:26.374Z,"near the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
1985-11-05T15:30:51.170Z,35.303,140.084,59.4,5.2,mb,,,,1,us,usp0002mg0,2014-11-07T00:37:26.289Z,"16 km ESE of Kisarazu, Japan",earthquake,,3.2,,34,reviewed,us,us
1985-10-28T14:16:16.130Z,36.329,140.468,82.8,4.1,mb,,,,0.8,us,usp0002m7j,2014-11-07T00:37:21.745Z,"2 km SE of Mito, Japan",earthquake,,7.4,,1,reviewed,us,us
1985-10-26T06:14:40.070Z,36.189,140.402,78.3,4.3,mb,,,,1,us,usp0002m4z,2014-11-07T00:37:21.304Z,"10 km S of Okunoya, Japan",earthquake,,4,,3,reviewed,us,us
1985-10-26T00:07:20.500Z,33.494,138.643,355.3,4.5,mb,,,,0.4,us,usp0002m4p,2014-11-07T00:37:21.249Z,"129 km SSE of ?yama, Japan",earthquake,,40.5,,1,reviewed,us,us
1985-10-23T17:07:17.690Z,34.45,140.218,66.6,4.4,mb,,,,0.7,us,usp0002m2d,2014-11-07T00:37:20.603Z,"67 km SSE of Tateyama, Japan",earthquake,,5.6,,3,reviewed,us,us
1985-10-21T22:48:49.280Z,34.665,134.697,12.2,4.7,mb,,,,1,us,usp0002m0d,2014-11-07T00:37:20.349Z,"13 km S of Shirahamach?-usazakiminami, Japan",earthquake,,3.1,,4,reviewed,us,us
1985-10-18T03:22:23.650Z,37.619,136.896,35.4,5.4,mw,,,,1.1,us,usp0002kwn,2022-04-27T22:33:52.108Z,"63 km N of Nanao, Japan",earthquake,,3,,,reviewed,us,hrv
1985-10-17T13:06:21.500Z,35.876,139.781,74.4,4.3,mb,,,,1,us,usp0002kvr,2014-11-07T00:37:19.850Z,"1 km SSW of Koshigaya, Japan",earthquake,,4.7,,2,reviewed,us,us
1985-10-16T10:27:59.990Z,40.355,142.069,69,4.8,mb,,,,1,us,usp0002ku7,2014-11-07T00:37:19.723Z,"50 km ESE of Hachinohe, Japan",earthquake,,7.1,,5,reviewed,us,us
1985-10-16T07:39:38.450Z,35.583,140.23,56,5,mb,,,,1.1,us,usp0002ku2,2014-11-07T00:37:19.712Z,"9 km SE of Yotsukaid?, Japan",earthquake,,6.5,,3,reviewed,us,us
1985-10-14T20:25:36.290Z,36.363,141.506,33,4.8,mb,,,,0.6,us,usp0002ksz,2014-11-07T00:37:19.589Z,"80 km ESE of Takahagi, Japan",earthquake,,,,1,reviewed,us,us
1985-10-12T17:21:53.750Z,36.638,141.37,41.3,5,mb,,,,1,us,usp0002kqw,2014-11-07T00:37:19.208Z,"57 km ESE of Kitaibaraki, Japan",earthquake,,,,26,reviewed,us,us
1985-10-11T13:39:44.570Z,35.819,140.143,88.4,4.3,mb,,,,0.9,us,usp0002kpx,2014-11-07T00:37:18.991Z,"7 km ENE of Shiroi, Japan",earthquake,,3.2,,3,reviewed,us,us
1985-10-09T15:36:39.390Z,36.917,141.725,47.2,4.2,mb,,,,1.1,us,usp0002kmw,2014-11-07T00:37:18.747Z,"76 km ESE of Iwaki, Japan",earthquake,,10.5,,1,reviewed,us,us
1985-10-07T03:05:22.110Z,38.392,140.331,119.5,5.2,mw,,,,0.9,us,usp0002kjh,2016-11-09T23:40:11.329Z,"5 km NW of Tend?, Japan",earthquake,,2,,,reviewed,us,hrv
1985-10-04T17:03:38.000Z,35.847,140.157,91.3,4.3,mb,,,,0.7,us,usp0002kfm,2014-11-07T00:37:17.478Z,"6 km SSW of Ry?gasaki, Japan",earthquake,,4.6,,1,reviewed,us,us
1985-10-04T12:25:51.860Z,35.816,140.093,84.5,5.9,mw,,,,1,us,usp0002kf6,2022-04-27T22:33:00.766Z,"2 km NE of Shiroi, Japan",earthquake,,1.7,,,reviewed,us,nc
1985-10-03T21:28:02.060Z,34.778,140.826,73.9,5.4,mw,,,,1.1,us,usp0002kef,2016-11-09T23:37:51.247Z,"62 km SE of Katsuura, Japan",earthquake,,3.3,,,reviewed,us,hrv
1985-10-03T11:57:33.830Z,35.152,135.886,19.4,4.8,mb,,,,1.2,us,usp0002kdy,2014-11-07T00:37:16.677Z,"3 km WSW of Kitahama, Japan",earthquake,,2.5,,11,reviewed,us,us
1985-09-30T15:00:47.990Z,34.568,140.5,75,4.9,mb,,,,1,us,usp0002kam,2014-11-07T00:37:13.361Z,"66 km SSE of Katsuura, Japan",earthquake,,8,,6,reviewed,us,us
1985-09-30T09:38:12.400Z,34.266,135.277,23,4.2,mb,,,,1,us,usp0002ka8,2014-11-07T00:37:13.326Z,"near the south coast of western Honshu, Japan",earthquake,,8.9,,1,reviewed,us,us
1985-09-26T23:56:37.080Z,33.619,134.78,25.3,4.7,mb,,,,1.2,us,usp0002k5z,2014-11-07T00:37:12.748Z,"35 km SSE of Anan, Japan",earthquake,,3.7,,2,reviewed,us,us
1985-09-25T06:20:59.870Z,37.934,142.122,44.3,4.6,mb,,,,1.2,us,usp0002k3f,2014-11-07T00:37:12.399Z,"89 km SE of Ishinomaki, Japan",earthquake,,9.6,,2,reviewed,us,us
1985-09-20T10:40:23.360Z,33.679,134.75,33,3.8,mb,,,,0.9,us,usp0002jy1,2014-11-07T00:37:11.290Z,"27 km SSE of Anan, Japan",earthquake,,,,1,reviewed,us,us
1985-09-15T12:20:56.710Z,40.362,139.223,22.8,5.2,mb,,,,0.9,us,usp0002jt0,2014-11-07T00:37:10.436Z,"70 km WNW of Noshiro, Japan",earthquake,,,,46,reviewed,us,us
1985-09-13T12:53:34.280Z,37.666,141.732,33,4.9,mb,,,,1.3,us,usp0002jqy,2014-11-07T00:37:10.028Z,"67 km ENE of Namie, Japan",earthquake,,,,9,reviewed,us,us
1985-09-12T22:58:09.230Z,34.463,138.621,33,4.2,mb,,,,0.3,us,usp0002jqe,2014-11-07T00:37:09.944Z,"37 km SW of Shimoda, Japan",earthquake,,,,2,reviewed,us,us
1985-09-12T07:18:34.690Z,33.492,137.697,313.9,4.2,mb,,,,1.1,us,usp0002jpt,2014-11-07T00:37:09.795Z,"132 km SSW of ?yama, Japan",earthquake,,12.9,,4,reviewed,us,us
1985-09-12T00:33:05.900Z,36.138,139.91,63.1,4.2,mb,,,,0.9,us,usp0002jpg,2014-11-07T00:37:09.745Z,"5 km WNW of Ishige, Japan",earthquake,,6.3,,3,reviewed,us,us
1985-09-07T19:29:33.080Z,35.781,140.109,82.7,4.4,mb,,,,0.5,us,usp0002jh3,2014-11-07T00:37:08.039Z,"4 km ESE of Shiroi, Japan",earthquake,,6.7,,2,reviewed,us,us
1985-09-06T00:22:30.110Z,37.573,142.567,26.3,5.1,mb,,,,0.8,us,usp0002jfg,2014-11-07T00:37:07.638Z,"138 km E of Namie, Japan",earthquake,,7.3,,18,reviewed,us,us
1985-09-05T15:33:33.390Z,33.586,137.782,312.4,4.9,mb,,,,0.8,us,usp0002jf5,2014-11-07T00:37:07.526Z,"119 km SSW of ?yama, Japan",earthquake,,3.3,,28,reviewed,us,us
